node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_26DAHtex,0,1,0.0,428.00000000000006,0.0,0
R_2AGPA120tipp,1,1,1.843609983457564e-06,7.242562929061785,1.3352461321837964e-05,0
R_EX_thm_e,0,0,0.0,0.0,0.0,0
R_EX_thr__L_e,0,0,0.0,0.0,0.0,0
R_EX_dtmp_e,0,0,0.0,0.0,0.0,0
R_EX_thrp_e,0,0,0.0,0.0,0.0,0
R_2AGPA140tipp,1,1,1.843609983457564e-06,7.242562929061785,1.3352461321837964e-05,0
R_2AGPA141tipp,1,1,1.843609983457564e-06,7.242562929061785,1.3352461321837964e-05,0
R_EX_thym_e,0,0,0.0,0.0,0.0,0
R_EX_dump_e,0,0,0.0,0.0,0.0,0
R_EX_thymd_e,0,0,0.0,0.0,0.0,0
R_2AGPA160tipp,1,1,1.843609983457564e-06,7.242562929061785,1.3352461321837964e-05,0
R_2AGPA161tipp,1,1,1.845723459887426e-06,7.242562929061785,1.3367768307880329e-05,0
R_EX_tma_e,0,0,0.0,0.0,0.0,0
R_EX_duri_e,0,0,0.0,0.0,0.0,0
R_EX_tmao_e,0,0,0.0,0.0,0.0,0
R_EX_tre_e,0,0,0.0,0.0,0.0,0
R_EX_trp__L_e,0,0,0.0,0.0,0.0,0
R_2AGPA180tipp,1,1,1.843609983457564e-06,7.242562929061785,1.3352461321837964e-05,0
R_2AGPA181tipp,1,1,1.845723459887426e-06,7.242562929061785,1.3367768307880329e-05,0
R_2AGPE120tipp,1,3,1.62547541512716e-06,0.8137070639100943,1.322660827501163e-06,0
R_2AGPE140tipp,1,3,1.62547541512716e-06,0.8137070639100943,1.322660827501163e-06,0
R_2AGPE141tipp,1,3,1.62547541512716e-06,0.8137070639100943,1.322660827501163e-06,0
R_2AGPE160tipp,2,3,0.00029604106043007884,0.24916206229293777,7.376220114014666e-05,0
R_EX_tsul_e,0,0,0.0,0.0,0.0,0
R_EX_eca4colipa_e,1,0,0.0,428.00000000000006,0.0,0
