node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_EX_leuleu_e,0,0,0.0,0.0,0.0,0
R_EX_lnlc_e,3,0,0.0,0.96,0.0,0
R_EX_lpspput_e,1,0,0.0,488.0,0.0,0
R_EX_lys__D_e,0,0,0.0,0.0,0.0,0
R_EX_lys__L_e,0,0,0.0,0.0,0.0,0
R_EX_m_xyl_e,2,0,0.0,86.25,0.0,0
R_EX_mal__D_e,0,0,0.0,0.0,0.0,0
R_EX_mal__L_e,0,0,0.0,0.0,0.0,0
R_EX_man_e,0,0,0.0,0.0,0.0,0
R_EX_manur_e,1,0,0.0,2.0,0.0,0
R_EX_mcbtt_e,1,0,0.0,345.0,0.0,0
R_EX_meoh_e,0,0,0.0,0.0,0.0,0
R_EX_met__L_e,0,0,0.0,0.0,0.0,0
R_EX_mg2_e,0,0,0.0,0.0,0.0,0
R_EX_mmet_e,0,0,0.0,0.0,0.0,0
R_EX_mn2_e,0,0,0.0,0.0,0.0,0
R_EX_mobd_e,0,0,0.0,0.0,0.0,0
R_EX_mso3_e,0,0,0.0,0.0,0.0,0
R_EX_na1_e,0,0,0.0,0.0,0.0,0
R_EX_nac_e,0,0,0.0,0.0,0.0,0
R_EX_nh4_e,0,0,0.0,0.0,0.0,0
R_EX_ni2_e,0,0,0.0,0.0,0.0,0
R_EX_no2_e,0,0,0.0,0.0,0.0,0
R_EX_no3_e,0,0,0.0,0.0,0.0,0
R_EX_no_e,0,0,0.0,0.0,0.0,0
R_EX_nona_e,0,0,0.0,0.0,0.0,0
R_EX_o2_e,0,0,0.0,0.0,0.0,0
R_EX_o_xyl_e,2,0,0.0,86.25,0.0,0
R_EX_oaa_e,0,0,0.0,0.0,0.0,0
R_EX_ocdca_e,3,0,0.0,0.96,0.0,0
R_EX_ocdcea_e,3,0,0.0,0.96,0.0,0
R_EX_octa_e,0,0,0.0,0.0,0.0,0
R_EX_orn__D_e,0,0,0.0,0.0,0.0,0
R_EX_orn_e,0,0,0.0,0.0,0.0,0
R_EX_orot_e,0,0,0.0,0.0,0.0,0
R_EX_oxa_e,0,0,0.0,0.0,0.0,0
R_EX_5g2oxpt_e,0,0,0.0,0.0,0.0,0
R_EX_p_xyl_e,2,0,0.0,86.25,0.0,0
R_EX_pac_e,0,0,0.0,0.0,0.0,0
R_EX_pacald_e,0,0,0.0,0.0,0.0,0
R_EX_pb2_e,2,0,0.0,86.37481910274964,0.0,0
R_EX_pea_e,1,0,0.0,488.0,0.0,0
R_EX_peamn_e,0,0,0.0,0.0,0.0,0
R_EX_pentso3_e,0,0,0.0,0.0,0.0,0
R_EX_phe__D_e,0,0,0.0,0.0,0.0,0
R_EX_phe__L_e,0,0,0.0,0.0,0.0,0
R_EX_phedca_e,0,0,0.0,0.0,0.0,0
R_EX_phehpa_e,0,0,0.0,0.0,0.0,0
R_EX_phehxa_e,0,0,0.0,0.0,0.0,0
R_EX_pheme_e,1,0,0.0,5.0,0.0,0
R_EX_phenona_e,0,0,0.0,0.0,0.0,0
R_EX_pheocta_e,0,0,0.0,0.0,0.0,0
R_EX_phept_e,0,0,0.0,0.0,0.0,0
R_EX_phpyr_e,0,0,0.0,0.0,0.0,0
R_EX_pi_e,0,0,0.0,0.0,0.0,0
R_EX_pnto__R_e,0,0,0.0,0.0,0.0,0
R_EX_ppa_e,0,0,0.0,0.0,0.0,0
R_EX_ppi_e,0,0,0.0,0.0,0.0,0
R_EX_prealg_MG_14_e,1,0,0.0,2.0,0.0,0
R_EX_prealg_MG_23_e,1,0,0.0,2.0,0.0,0
R_EX_prealg_MG_32_e,1,0,0.0,2.0,0.0,0
R_EX_prealg_MG_41_e,1,0,0.0,2.0,0.0,0
R_EX_prealginate_G_e,1,0,0.0,2.0,0.0,0
R_EX_pro__D_e,0,0,0.0,0.0,0.0,0
R_EX_pro__L_e,0,0,0.0,0.0,0.0,0
R_EX_progly_e,0,0,0.0,0.0,0.0,0
R_EX_pta_e,0,0,0.0,0.0,0.0,0
R_EX_ptrc_e,0,0,0.0,0.0,0.0,0
R_EX_ptsla_e,0,0,0.0,0.0,0.0,0
R_EX_pydam_e,0,0,0.0,0.0,0.0,0
R_EX_pyovd_e,1,0,0.0,488.0,0.0,0
R_EX_pyovd_kt_e,1,0,0.0,489.99999999999994,0.0,0
R_EX_pyr_e,0,0,0.0,0.0,0.0,0
R_EX_quin_e,0,0,0.0,0.0,0.0,0
R_EX_rib__D_e,0,0,0.0,0.0,0.0,0
R_EX_sbo3_e,0,0,0.0,0.0,0.0,0
R_EX_sel_e,0,0,0.0,0.0,0.0,0
R_EX_ser__D_e,0,0,0.0,0.0,0.0,0
R_EX_ser__L_e,0,0,0.0,0.0,0.0,0
R_EX_sheme_e,0,0,0.0,0.0,0.0,0
R_EX_skm_e,0,0,0.0,0.0,0.0,0
R_EX_so2_e,0,0,0.0,0.0,0.0,0
R_EX_so3_e,0,0,0.0,0.0,0.0,0
R_EX_so4_e,0,0,0.0,0.0,0.0,0
R_EX_spmd_e,0,0,0.0,0.0,0.0,0
R_EX_succ_e,0,0,0.0,0.0,0.0,0
R_EX_sulfac_e,0,0,0.0,0.0,0.0,0
R_EX_tag160_e,0,0,0.0,0.0,0.0,0
R_EX_tag180_e,0,0,0.0,0.0,0.0,0
R_EX_tag181d9_e,0,0,0.0,0.0,0.0,0
R_EX_tag182d9d12_e,0,0,0.0,0.0,0.0,0
R_EX_taur_e,0,0,0.0,0.0,0.0,0
R_EX_tcynt_e,0,0,0.0,0.0,0.0,0
R_EX_thr__L_e,0,0,0.0,0.0,0.0,0
R_EX_thym_e,0,0,0.0,0.0,0.0,0
R_EX_tmanur_e,1,0,0.0,2.0,0.0,0
R_EX_tnt_e,1,0,0.0,345.0,0.0,0
R_EX_tol_e,2,0,0.0,86.37481910274964,0.0,0
R_EX_trp__L_e,0,0,0.0,0.0,0.0,0
R_EX_tsul_e,0,0,0.0,0.0,0.0,0
R_EX_ttdca_e,0,0,0.0,0.0,0.0,0
R_EX_ttdcea_e,0,0,0.0,0.0,0.0,0
R_EX_ttrcyc_e,2,0,0.0,86.37481910274964,0.0,0
R_EX_tungs_e,0,0,0.0,0.0,0.0,0
R_EX_tyr__D_e,0,0,0.0,0.0,0.0,0
R_EX_tyr__L_e,0,0,0.0,0.0,0.0,0
R_EX_ura_e,0,0,0.0,0.0,0.0,0
R_EX_urea_e,0,0,0.0,0.0,0.0,0
R_EX_uri_e,0,0,0.0,0.0,0.0,0
R_EX_vacc_e,0,0,0.0,0.0,0.0,0
R_EX_val__D_e,0,0,0.0,0.0,0.0,0
R_EX_val__L_e,0,0,0.0,0.0,0.0,0
R_EX_vanln_e,0,0,0.0,0.0,0.0,0
R_EX_vanlt_e,0,0,0.0,0.0,0.0,0
R_EX_xan_e,0,0,0.0,0.0,0.0,0
R_EX_zn2_e,2,0,0.0,86.62337662337663,0.0,0
R_FA100ACPHi,177,301,4.201720852348175e-05,0.003919623951378091,1.646916568986867e-07,0
R_FA120ACPHi,177,300,4.0839738933556345e-05,0.0039952778928010295,1.6316610610900317e-07,0
R_FA140ACPHi,177,300,4.0938952806115284e-05,0.00399527789280103,1.635624931006971e-07,0
R_FA141ACPHi,177,300,4.127865440136553e-05,0.003995890437719884,1.6494498040436033e-07,0
R_FA160ACPHi,177,300,4.083435462019589e-05,0.00399527789280103,1.6314459428086626e-07,0
R_FA161ACPHi,177,300,4.11551479544232e-05,0.003995890437719884,1.6445146217402673e-07,0
R_FA80ACPHi,177,300,4.1019469679960534e-05,0.00399527789280103,1.6388418038676848e-07,0
R_FACOAE100,180,433,0.0004222441073754462,0.0011090922908197217,4.683076843341622e-07,0
R_FACOAE120,179,433,0.0002965923209811672,0.0011109045331249825,3.294857538680385e-07,0
R_FACOAE140,179,433,0.0002965923209811672,0.0011109045331249825,3.294857538680385e-07,0
R_FACOAE141,179,433,0.00029643327020514333,0.0011109045331249825,3.2930906363995654e-07,0
R_FACOAE160,179,433,0.00029659232098116735,0.0011109045331249825,3.294857538680387e-07,0
R_FACOAE161,179,433,0.0002964332702051435,0.0011109045331249825,3.2930906363995676e-07,0
R_FACOAE180,178,433,0.0002772198037070372,0.001112722707483616,3.08468770548971e-07,0
R_FACOAE181,178,433,0.00027707375092940554,0.001112722707483616,3.083062543068092e-07,0
R_HMR_0260,178,433,0.00027721980370703727,0.001112722707483616,3.084687705489711e-07,0
R_FACOAE1829Z12Z,178,433,0.0002772198037070372,0.001112722707483616,3.08468770548971e-07,0
R_FACOAE50,179,433,0.00029659232098116735,0.0011109045331249825,3.294857538680387e-07,0
R_FACOAE60,179,433,0.00029659232098116735,0.0011109045331249825,3.294857538680387e-07,0
R_FACOAE70,179,433,0.0002965306010940072,0.0011109045331249825,3.2941718896560847e-07,0
R_FACOAE80,179,433,0.00029659232098116735,0.0011109045331249825,3.294857538680387e-07,0
R_FACOAE90,178,433,0.00027716771336886955,0.001112722707483616,3.0841080844685134e-07,0
R_HMR_0180_copy1,100,11,1.8975270421906554e-05,0.021712396537377356,4.1199859580440286e-07,0
R_FACOAL100t2pp,145,308,0.000691306579388508,0.0011749051753873613,8.122196779028919e-07,0
R_HMR_0188,100,11,2.227232052027121e-05,0.02156023354785382,4.801964320697044e-07,0
R_FACOAL120t2pp,145,308,0.0006945718546415309,0.0011730795889898446,8.147880657668012e-07,0
R_FACOAL140,100,11,2.227232052027121e-05,0.021560233547853812,4.801964320697042e-07,0
R_FACOAL140t2pp,145,308,0.0006945718546415331,0.0011730795889898441,8.147880657668034e-07,0
R_FACOAL141,100,12,9.306240279338979e-05,0.011885960412525298,1.1061360354967148e-06,0
R_FACOAL141t2pp,145,309,0.0008515321642100708,0.0009943597764121169,8.46729332411652e-07,0
R_FACOAL160,100,11,2.2272320037860436e-05,0.021560233547853823,4.801964216688155e-07,0
R_FACOAL160t2pp,145,308,0.0006946993505292811,0.0019504314270940935,1.3549634456541655e-06,0
