node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_NTPP10,55,122,0.00026426760641393984,0.008273189201771402,2.186335907761782e-06,0
R_NTPP2,55,124,0.0005231178892011336,0.007720787938527299,4.038882289371973e-06,0
R_ASPO1,60,11,0.0017824805016340962,0.030796400769282757,5.489398389175579e-05,0
R_EHGLAT,11,20,0.000863178463529119,0.10629209284600151,9.174904538810604e-05,1
R_ASNTRAT,59,149,0.00038315133966505143,0.0057558414408893826,2.2053583589763868e-06,0
R_GLUN,58,23,0.00015173232446350347,0.02541261468860815,3.855915097397886e-06,0
R_NTPP9,55,126,0.0007356466708247899,0.00805894805159735,5.928538304507517e-06,0
R_NTPP11,54,124,0.00012165956971318171,0.010488682516749462,1.2760486018459114e-06,0
R_NTPP1,55,124,0.0005541277157604517,0.007217720463499613,3.99953895343651e-06,0
R_AIRCr,70,121,0.004234002558139128,0.0038116738066805407,1.613863664827732e-05,0
R_ASPCT,5,132,0.0009611466141311639,0.014541867741476425,1.3976866942863262e-05,1
R_DHORD2,3,1,0.0,19.481674682174457,0.0,0
R_DHORD5,3,2,4.895366074894795e-05,3.63931137540685,0.0001781576144314541,0
R_GLNTRAT,59,149,0.00038315133966505143,0.0057558414408893826,2.2053583589763868e-06,0
R_ASPTA,13,23,0.00031200562547715127,0.06860931828482118,2.1406493265016585e-05,0
R_ASPTRS,6,4,6.213484435483515e-06,0.7497858828461907,4.658782913010072e-06,0
R_ALATRS,11,4,4.442098335646393e-05,0.20316427342521312,9.024756808449478e-06,0
R_ORPT,88,9,0.0026631359896738534,0.0021157588474647344,5.634553532154206e-06,0
R_OMPDC,296,9,0.0005819998178173234,0.0016668291062486367,9.700942361693186e-07,0
R_ASNN,58,21,0.003303764934833378,0.011193311007271282,3.698006841050734e-05,0
R_SERHL,3,206,8.405198961200789e-05,0.0027416081076363126,2.3043761618324393e-07,0
R_ASPR,0,16,0.0,0.15602020650474316,0.0,0
R_ASPK,6,3,3.9372007073669824e-05,1.159998487199906,4.567146864348099e-05,0
R_CTPS1,48,136,0.0054396696612668775,0.002601925165336038,1.415361338276525e-05,0
R_CTPS2,61,152,0.001595541850042558,0.004421549698232289,7.054767585572661e-06,0
R_DTMPK,3,4,0.00012573508215622722,0.519350916116972,6.530063010587935e-05,0
R_G5SADs,2,310,0.00019391671824450083,0.0015767512948978678,3.0575843659436164e-07,0
R_ASAD,166,145,0.007725522586652516,0.001459283842858555,1.1273730288340848e-05,0
R_CYSLYSL,54,15,0.00011028986236919922,0.043493872171663325,4.796933175716292e-06,0
R_HSK,3,124,2.9021796569571513e-05,0.021707489656698373,6.299903488527779e-07,0
R_THRS,55,15,0.0006033584375976242,0.03011540340229815,1.8170382744432787e-05,0
R_PGCD,37,128,0.0009015536363321231,0.008163199749543697,7.359562418306597e-06,0
R_THRTRS,5,4,4.347149400235082e-06,1.5115282535864396,6.5708391410166716e-06,0
R_SERD_L,3,15,1.7254265011005156e-05,0.3216952298312684,5.550614748284917e-06,0
R_SERTRS,5,4,3.922051742516055e-06,1.546314794286,6.064726633407763e-06,0
R_INDPYRD,296,9,0.0001502462130560628,0.0017536811508128587,2.6348395181743016e-07,0
R_34DHOXPEGOX,318,69,0.0014815935085681472,0.0012473755640586978,1.8481035384558978e-06,0
R_URCN,55,1,4.86768654435144e-07,0.0599642532463237,2.9188718866921202e-08,0
R_CYSTRS,7,4,6.676143134205678e-06,1.0242458560524932,6.838011939623469e-06,0
R_IZPN,55,120,0.0009417785182076419,0.010986624581932657,1.0346967018876191e-05,0
R_FUMAC,55,125,0.0016901638027244639,0.0031911467622386495,5.393560746717136e-06,0
R_DABAAT,302,22,0.00182131027694128,0.0015160592467226913,2.761214286507893e-06,0
R_GLYTRS,9,4,2.5616321362918332e-05,0.30488948823790935,7.810147110877995e-06,0
R_SERD_D,1,15,2.9165923557992964e-06,0.40333329257859035,1.1763587979740777e-06,0
R_BETALDHx,83,127,0.00031543665606479623,0.008867087440927205,2.797004411400229e-06,0
R_CYSTL,54,18,0.0002991619003254903,0.039488104201950744,1.1813336293306564e-05,0
R_CYSDS,59,18,0.00041159481890027045,0.022909145368038356,9.429285538917717e-06,0
R_METS,6,126,0.0007568800109660812,0.009151660070162323,6.926708574262306e-06,0
R_METTRS,8,5,0.00010519955110370662,0.4897347707104763,5.1519878038618794e-05,0
R_PPOR,6,8,0.0008582036044752336,0.06166932851683851,5.292484001871812e-05,1
R_FGLU,343,19,0.0015921393316499271,0.0012568774681189642,2.0011240520567802e-06,0
R_SERAT,19,32,0.0012402313831085933,0.024064914477225835,2.9846062166479808e-05,1
R_HDC,297,7,0.00013690581304526132,0.0017446377878080044,2.3885105480934094e-07,0
R_FMETTRS,3,122,0.0006062771721993219,0.017694569651678285,1.072781365170345e-05,0
R_METAT,61,27,0.0021109257287124884,0.01202643765096465,2.538691666217786e-05,0
R_CYSDDS,54,18,0.0003522618008060977,0.026127292313220037,9.203647040442204e-06,0
R_CMHMI,0,0,0.0,0.0,0.0,0
R_CYTOM,3,121,0.00020302950501817685,0.02152315548474051,4.369835604496124e-06,0
R_SLCYSS,1,3,1.768920062908524e-06,1.601303317535545,2.832577565190604e-06,0
R_AHCYSNS,65,1,0.00017336058131088946,0.02412141651640023,4.181702789325234e-06,0
R_MACACI,0,1,0.0,180.0,0.0,0
R_CYSS,5,129,0.0010123423793502334,0.00862949880315405,8.736007350984961e-06,0
R_HPA3MO,322,249,0.010793016344202263,0.0005173943928474509,5.584246138401144e-06,0
R_HSERTA,17,30,0.00021267047334333345,0.03447110402217339,7.330986009062901e-06,0
R_SHSL2,4,6,4.859821917784568e-05,0.2881149748122185,1.400187469434368e-05,0
R_LEUTA,11,19,3.0003760133234454e-05,0.14091878077217673,4.228093296556242e-06,0
