node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_3PG_pi_thr,54,10,0.001106038961133303,0.00927568393499286,1.0259267823260373e-05,0
R_G6PB_pi_th,52,11,0.001313765510965684,0.016107766240000012,2.116182774480941e-05,0
R_4ABUTth,1,0,0.0,387.0,0.0,0
R_4ABUTthi,361,96,0.006348556809413106,0.0010190227680371363,6.469323932969154e-06,0
R_EX_alltt_e,0,0,0.0,0.0,0.0,0
R_5MTAth,8,1,1.480834446417688e-07,2.115880668626384,3.1332689786112385e-07,0
R_GALth,360,97,0.006514507560195344,0.0010165185389641406,6.622117707160619e-06,0
R_6PGLthr,2,1,3.886805267774785e-06,23.320066836530245,9.064055862508582e-05,0
R_ACCOAth,11,25,0.0027532990714736693,0.054865144509709085,0.0001510601514348507,0
R_GLNth,361,103,0.010033772298134421,0.0009607001984169235,9.639447037687968e-06,0
R_ACSERthi,1,2,0.0002663516031243381,6.258400378608614,0.0016669349738363687,0
R_NA1Hth,154,166,0.027159366236073564,0.001978882405595829,5.374519199169939e-05,0
R_ACth,8,2,0.00011955146104581682,0.17529417574816125,2.095667482351487e-05,0
R_GLU4ABUTthi,16,18,0.00019088435351407259,0.053212616392565394,1.0157455878887187e-05,0
R_AIRth,1,97,4.9835739460196796e-05,0.01720068176405631,8.572086949312685e-07,0
R_AKG_na_th,14,13,0.0013582396318371165,0.0568237860580025,7.71803182550124e-05,0
R_AKGMALth,13,15,0.0007681597201629253,0.047450592882127135,3.6449634149899675e-05,0
R_ALABth,2,0,0.0,38.0126582278481,0.0,0
R_AMETAMth,1,0,0.0,371.0,0.0,0
R_AMETt2h,8,18,0.00042835000039198454,0.04910180583064287,2.1032758546803022e-05,0
R_NA1th,6,4,4.29804573038964e-05,0.41885480321647267,1.8002570986177534e-05,0
R_NADHth,17,15,0.0002618907877730758,0.14591743744030358,3.8214432641069614e-05,0
R_NADPHth,12,43,0.002711002988530696,0.05416755703595902,0.0001468484090058918,0
R_NADPth,43,14,0.0018100435442263958,0.06624736572980676,0.0001199106166612417,0
R_NADth,61,12,0.000838719356765706,0.031685282418773775,2.6575059689213674e-05,0
R_NH4th,382,99,0.011948425126132168,0.0008884347355305358,1.061539591694164e-05,0
R_NO2th,1,2,2.1445825298654146e-05,38.85071204830949,0.000833185583316363,0
