node,in_degree,out_degree,betweenness,bridging_coef,bridging_centrality,cascade_number
R_ACNPLYS,84,19,1.994682122127664e-05,0.024475500258868226,4.882084279649546e-07,0
R_EX_tungs_e,0,0,0.0,0.0,0.0,0
R_ACOAD1f,8,6,6.255875506582334e-06,1.5513750038046037,9.705208887825295e-06,0
R_ACOAD2f,8,6,5.9031524570753185e-06,1.5499635922762152,9.149671388122626e-06,0
R_ACOAD3f,8,6,5.9031524570753185e-06,1.5499635922762152,9.149671388122626e-06,0
R_ACOAD4f,8,6,5.9031524570753185e-06,1.5499635922762152,9.149671388122626e-06,0
R_ACt2ipp,417,62,0.00693162432537375,0.001174215506382718,8.139220767273504e-06,0
R_ACt2rpp,17,211,0.000805507260798087,0.003907726383425547,3.1477019750615272e-06,0
R_ACt4pp,4,5,0.00010811675998820576,0.15026370145334908,1.6246024544971148e-05,0
R_ACtex,0,2,0.0,4.329113924050633,0.0,0
R_ADCL,1,218,8.256204354913245e-05,0.0064882478889618945,5.356830047660387e-07,0
R_ADCPS1,4,223,3.3425624297445635e-06,0.008682921213625749,2.9023206229097498e-08,0
R_ADCPS2,5,222,0.00010532789475035146,0.008762883462995828,9.2297606710002e-07,0
R_ACOAD5f,8,6,6.476327481779598e-06,1.550437300410996,1.0041139697427904e-05,0
R_ACOAD6f,8,6,6.476325373967383e-06,1.5509077598185155,1.0044183277595565e-05,0
R_ACOAD7f,9,6,1.0847900292515073e-05,1.0209177753677297,1.1074814234045431e-05,0
R_ADCS,2,16,0.0007151180909046888,0.20036994223568166,0.00014328817056626344,1
R_EX_u4_e,1,0,0.0,5.0,0.0,0
R_ACOAD8f,8,6,6.4763296032641126e-06,1.5499635922762152,1.003807509664004e-05,0
R_ACOATA,53,47,0.0014216819740500858,0.007929878044438824,1.127376467219422e-05,0
R_EX_u6_e,1,0,0.0,4.0,0.0,0
R_ACONTa,1,244,1.3467788330793595e-05,0.0031250190711127187,4.208709537943931e-08,0
R_EX_v4_e,1,0,0.0,3.0,0.0,0
R_ADCYRS,84,239,0.000694324478555759,0.003233515848983827,2.245109205747478e-06,0
R_ADD,489,8,0.002515648900800757,0.0010539200938293526,2.6512929255736416e-06,0
R_ADK1,94,4,0.001355290867386087,0.0030653117007550038,4.154388953724971e-06,0
R_EX_v5_e,0,0,0.0,0.0,0.0,0
R_ALAD_L,120,227,0.0011285867801738667,0.0034120927998010885,3.850842826581944e-06,0
R_EX_val__L_e,0,0,0.0,0.0,0.0,0
R_ALAGLUE,1,1,4.531292468721921e-06,23.476190476190478,0.0001063774850990432,0
R_ALAR,4,1,3.379167246583047e-06,2.1287656889134134,7.193455291626002e-06,0
R_ALATA_L,12,27,0.0001429849023503372,0.06528002945620066,9.334058637221988e-06,0
R_ALATRS,7,8,1.8343184409558564e-05,0.4341573248193827,7.963827871922553e-06,0
R_ALCD1,41,212,0.00229944169229547,0.004022124511285949,9.248640792854451e-06,0
R_ALCD19,424,49,0.0021071270314512217,0.0007075830067316053,1.4909672804796973e-06,1
R_ALCD2x,40,214,0.0016558946187493694,0.0040300475601114764,6.67333406809262e-06,0
R_ALCD3ir,423,47,0.0006649247497773145,0.001285956169649332,8.550640843286758e-07,0
R_ALCD4,40,213,0.0002956119923192353,0.008261577783743744,2.4422214683528206e-06,0
R_ALDD2x,121,215,0.0007737375664197593,0.002762522578437141,2.1374674970195923e-06,0
R_AM3PA,82,3,2.3415695472022167e-05,0.040055930722385655,9.379374756437994e-07,0
R_AM4PA,81,3,2.3871274771966955e-05,0.04224374273081718,1.0084119901236186e-06,0
R_AM4PCP,81,2,1.7718744675014305e-05,0.04326173800228176,7.665436898597939e-07,0
R_AMALT1,3,3,0.0018637660960345319,0.26479739597377644,0.0004935204089341554,0
R_AMALT2,4,3,0.0018662194985851802,0.17948336869665854,0.00033495536233345714,0
R_AMALT3,4,3,0.0025643516346985375,0.14344018902970648,0.00036783108321979504,1
R_AMALT4,3,2,0.0012102931460400567,0.25509211552722055,0.00030873623903145337,1
R_AMAOTr,2,2,0.0007030895268342548,0.2371324337616473,0.00016672533065053186,1
R_AMMQLT8,2,217,0.00011119674141467043,0.007548311243552971,8.39347613466809e-07,0
R_AMPMS2,117,215,0.0007925917198522836,0.003438010587963572,2.7249387247844082e-06,0
R_ANHMK,85,211,0.0011145725276075853,0.004781439372111998,5.3292609665772945e-06,0
R_ANPRT,3,5,0.000718652975835754,0.23695512824651183,0.00017028850805389845,1
R_ANS,2,233,7.141202488501706e-05,0.004712151471928472,3.3650427817532585e-07,0
R_AOXSr2,5,18,0.0001290786576141274,0.08047775672593775,1.0387960805980359e-05,0
R_APG3PAT120,3,221,0.0002956234783069689,0.007999180487791389,2.3647455594061267e-06,0
